IOCTL_PAR_SET_INFORMATION	0x160008
IOCTL_PAR_SET_READ_ADDRESS	0x160020
IOCTL_PAR_SET_WRITE_ADDRESS	0x16001c
IOCTL_PAR_TEST	0x160050
IOCTL_PCMCIA_HIDE_DEVICE	0x4af08
IOCTL_PCMCIA_REVEAL_DEVICE	0x4af0c
IOCTL_PF_SET_EXTENSION_POINTER	0x128058
IOCTL_PMI_GET_CAPABILITIES	0x454000
IOCTL_PMI_GET_CONFIGURATION	0x454004
IOCTL_PMI_GET_MEASUREMENT	0x45400c
IOCTL_PMI_REGISTER_EVENT_NOTIFY	0x45c010
IOCTL_PMI_SET_CONFIGURATION	0x458008
IOCTL_QUERY_DEVICE_POWER_STATE	0x294000
IOCTL_QUERY_LID	0x2940c0
IOCTL_READ_REGISTERS	0x8000200c
IOCTL_REDIR_QUERY_PATH	0x14018f
IOCTL_REDIR_QUERY_PATH_EX	0x140193
IOCTL_RESET_PIPE	0x8000201c
IOCTL_RUN_ACTIVE_COOLING_METHOD	0x298088
IOCTL_SCSISCAN_CMD	0x190012
IOCTL_SCSISCAN_GET_INFO	0x190022
IOCTL_SCSISCAN_LOCKDEVICE	0x190016
IOCTL_SCSISCAN_SET_TIMEOUT	0x19001c
IOCTL_SCSISCAN_UNLOCKDEVICE	0x19001a
IOCTL_SCSI_EXECUTE_IN	0x1b0011
IOCTL_SCSI_EXECUTE_NONE	0x1b0013
IOCTL_SCSI_EXECUTE_OUT	0x1b0012
IOCTL_SCSI_FREE_DUMP_POINTERS	0x41024
IOCTL_SCSI_GET_ADDRESS	0x41018
IOCTL_SCSI_GET_CAPABILITIES	0x41010
IOCTL_SCSI_GET_DUMP_POINTERS	0x41020
IOCTL_SCSI_GET_INQUIRY_DATA	0x4100c
IOCTL_SCSI_MINIPORT	0x4d008
IOCTL_SCSI_MINIPORT_DISABLE_SMART	0x1b0505
IOCTL_SCSI_MINIPORT_ENABLE_DISABLE_AUTOSAVE	0x1b0507
IOCTL_SCSI_MINIPORT_ENABLE_DISABLE_AUTO_OFFLINE	0x1b050a
IOCTL_SCSI_MINIPORT_ENABLE_SMART	0x1b0504
IOCTL_SCSI_MINIPORT_EXECUTE_OFFLINE_DIAGS	0x1b0509
IOCTL_SCSI_MINIPORT_IDENTIFY	0x1b0501
IOCTL_SCSI_MINIPORT_NOT_CLUSTER_CAPABLE	0x1b0521
IOCTL_SCSI_MINIPORT_NOT_QUORUM_CAPABLE	0x1b0520
IOCTL_SCSI_MINIPORT_NVCACHE	0x1b0600
IOCTL_SCSI_MINIPORT_READ_SMART_ATTRIBS	0x1b0502
IOCTL_SCSI_MINIPORT_READ_SMART_LOG	0x1b050b
IOCTL_SCSI_MINIPORT_READ_SMART_THRESHOLDS	0x1b0503
IOCTL_SCSI_MINIPORT_RETURN_STATUS	0x1b0506
IOCTL_SCSI_MINIPORT_SAVE_ATTRIBUTE_VALUES	0x1b0508
IOCTL_SCSI_MINIPORT_SMART_VERSION	0x1b0500
IOCTL_SCSI_MINIPORT_WRITE_SMART_LOG	0x1b050c
IOCTL_SCSI_PASS_THROUGH	0x4d004
IOCTL_SCSI_PASS_THROUGH_DIRECT	0x4d014
IOCTL_SCSI_RESCAN_BUS	0x4101c
IOCTL_SD_SUBMIT_REQUEST	0x43073
IOCTL_SEND_USB_REQUEST	0x80002024
IOCTL_SERENUM_EXPOSE_HARDWARE	0x370200
IOCTL_SERENUM_GET_PORT_NAME	0x37020c
IOCTL_SERENUM_PORT_DESC	0x370208
IOCTL_SERENUM_REMOVE_HARDWARE	0x370204
IOCTL_SERIAL_CLEAR_STATS	0x1b0090
IOCTL_SERIAL_CLR_DTR	0x1b0028
IOCTL_SERIAL_CLR_RTS	0x1b0034
IOCTL_SERIAL_CONFIG_SIZE	0x1b0080
IOCTL_SERIAL_GET_BAUD_RATE	0x1b0050
IOCTL_SERIAL_GET_CHARS	0x1b0058
IOCTL_SERIAL_GET_COMMCONFIG	0x1b0084
IOCTL_SERIAL_GET_COMMSTATUS	0x1b006c
IOCTL_SERIAL_GET_DTRRTS	0x1b0078
IOCTL_SERIAL_GET_HANDFLOW	0x1b0060
IOCTL_SERIAL_GET_LINE_CONTROL	0x1b0054
IOCTL_SERIAL_GET_MODEMSTATUS	0x1b0068
IOCTL_SERIAL_GET_MODEM_CONTROL	0x1b0094
IOCTL_SERIAL_GET_PROPERTIES	0x1b0074
IOCTL_SERIAL_GET_STATS	0x1b008c
IOCTL_SERIAL_GET_TIMEOUTS	0x1b0020
IOCTL_SERIAL_GET_WAIT_MASK	0x1b0040
IOCTL_SERIAL_IMMEDIATE_CHAR	0x1b0018
IOCTL_SERIAL_INTERNAL_BASIC_SETTINGS	0x1b000c
IOCTL_SERIAL_INTERNAL_CANCEL_WAIT_WAKE	0x1b0008
IOCTL_SERIAL_INTERNAL_DO_WAIT_WAKE	0x1b0004
IOCTL_SERIAL_INTERNAL_RESTORE_SETTINGS	0x1b0010
IOCTL_SERIAL_LSRMST_INSERT	0x1b007c
IOCTL_SERIAL_PURGE	0x1b004c
IOCTL_SERIAL_RESET_DEVICE	0x1b002c
IOCTL_SERIAL_SET_BAUD_RATE	0x1b0004
IOCTL_SERIAL_SET_BREAK_OFF	0x1b0014
IOCTL_SERIAL_SET_BREAK_ON	0x1b0010
IOCTL_SERIAL_SET_CHARS	0x1b005c
IOCTL_SERIAL_SET_COMMCONFIG	0x1b0088
IOCTL_SERIAL_SET_DTR	0x1b0024
IOCTL_SERIAL_SET_FIFO_CONTROL	0x1b009c
IOCTL_SERIAL_SET_HANDFLOW	0x1b0064
IOCTL_SERIAL_SET_LINE_CONTROL	0x1b000c
IOCTL_SERIAL_SET_MODEM_CONTROL	0x1b0098
IOCTL_SERIAL_SET_QUEUE_SIZE	0x1b0008
IOCTL_SERIAL_SET_RTS	0x1b0030
IOCTL_SERIAL_SET_TIMEOUTS	0x1b001c
IOCTL_SERIAL_SET_WAIT_MASK	0x1b0044
IOCTL_SERIAL_SET_XOFF	0x1b0038
IOCTL_SERIAL_SET_XON	0x1b003c
IOCTL_SERIAL_WAIT_ON_MASK	0x1b0048
IOCTL_SERIAL_XOFF_COUNTER	0x1b0070
IOCTL_SET_DEVICE_WAKE	0x298004
IOCTL_SET_NUM_DEVICE_INPUT_BUFFERS	0xb01a4
IOCTL_SET_SERVER_STATE	0x2b003c
IOCTL_SET_SYS_MESSAGE_INDICATOR	0x2981c0
IOCTL_SET_TIMEOUT	0x8000202c
IOCTL_SFFDISK_DEVICE_COMMAND	0x79e84
IOCTL_SFFDISK_DEVICE_PASSWORD	0x79e88
IOCTL_SFFDISK_QUERY_DEVICE_PROTOCOL	0x71e80
IOCTL_SMARTCARD_CONFISCATE	0x310010
IOCTL_SMARTCARD_EJECT	0x310018
IOCTL_SMARTCARD_GET_ATTRIBUTE	0x310008
IOCTL_SMARTCARD_GET_LAST_ERROR	0x31003c
IOCTL_SMARTCARD_GET_PERF_CNTR	0x310040
IOCTL_SMARTCARD_GET_STATE	0x310038
IOCTL_SMARTCARD_IS_ABSENT	0x31002c
IOCTL_SMARTCARD_IS_PRESENT	0x310028
IOCTL_SMARTCARD_POWER	0x310004
IOCTL_SMARTCARD_SET_ATTRIBUTE	0x31000c
IOCTL_SMARTCARD_SET_PROTOCOL	0x310030
IOCTL_SMARTCARD_SWALLOW	0x31001c
IOCTL_SMARTCARD_TRANSMIT	0x310014
IOCTL_SOCKET_INFORMATION	0x42ef0
IOCTL_STORAGE_ALLOCATE_BC_STREAM	0x2dd804
IOCTL_STORAGE_BC_VERSION	0x1
IOCTL_STORAGE_BREAK_RESERVATION	0x2d5014
IOCTL_STORAGE_CHECK_PRIORITY_HINT_SUPPORT	0x2d1880
IOCTL_STORAGE_CHECK_VERIFY	0x2d4800
IOCTL_STORAGE_CHECK_VERIFY2	0x2d0800
IOCTL_STORAGE_EJECTION_CONTROL	0x2d0940
IOCTL_STORAGE_EJECT_MEDIA	0x2d4808
IOCTL_STORAGE_FIND_NEW_DEVICES	0x2d4818
IOCTL_STORAGE_FREE_BC_STREAM	0x2dd808
IOCTL_STORAGE_GET_BC_PROPERTIES	0x2d5800
IOCTL_STORAGE_GET_DEVICE_NUMBER	0x2d1080
IOCTL_STORAGE_GET_HOTPLUG_INFO	0x2d0c14
IOCTL_STORAGE_GET_MEDIA_SERIAL_NUMBER	0x2d0c10
IOCTL_STORAGE_GET_MEDIA_TYPES	0x2d0c00
IOCTL_STORAGE_GET_MEDIA_TYPES_EX	0x2d0c04
IOCTL_STORAGE_LOAD_MEDIA	0x2d480c
IOCTL_STORAGE_LOAD_MEDIA2	0x2d080c
IOCTL_STORAGE_MANAGE_DATA_SET_ATTRIBUTES	0x2d9404
IOCTL_STORAGE_MCN_CONTROL	0x2d0944
IOCTL_STORAGE_MEDIA_REMOVAL	0x2d4804
IOCTL_STORAGE_PERSISTENT_RESERVE_IN	0x2d5018
IOCTL_STORAGE_PERSISTENT_RESERVE_OUT	0x2dd01c
IOCTL_STORAGE_PREDICT_FAILURE	0x2d1100
IOCTL_STORAGE_QUERY_PROPERTY	0x2d1400
IOCTL_STORAGE_READ_CAPACITY	0x2d5140
IOCTL_STORAGE_RELEASE	0x2d4814
IOCTL_STORAGE_RESERVE	0x2d4810
IOCTL_STORAGE_RESET_BUS	0x2d5000
IOCTL_STORAGE_RESET_DEVICE	0x2d5004
IOCTL_STORAGE_SET_HOTPLUG_INFO	0x2dcc18
IOCTL_STORAGE_SET_READ_AHEAD	0x2d4400
IOCTL_SWENUM_GET_BUS_ID	0x2a400b
IOCTL_SWENUM_INSTALL_INTERFACE	0x2a0000
IOCTL_SWENUM_REMOVE_INTERFACE	0x2a0004
IOCTL_TAPE_CHECK_VERIFY	0x1f4800
IOCTL_TAPE_CREATE_PARTITION	0x1fc028
IOCTL_TAPE_EJECT_MEDIA	0x1f4808
IOCTL_TAPE_ERASE	0x1fc000
IOCTL_TAPE_FIND_NEW_DEVICES	0x74818
IOCTL_TAPE_GET_DRIVE_PARAMS	0x1f4014
IOCTL_TAPE_GET_MEDIA_PARAMS	0x1f401c
IOCTL_TAPE_GET_POSITION	0x1f400c
IOCTL_TAPE_GET_STATUS	0x1f4024
IOCTL_TAPE_LOAD_MEDIA	0x1f480c
IOCTL_TAPE_MEDIA_REMOVAL	0x1f4804
IOCTL_TAPE_PREPARE	0x1f4004
IOCTL_TAPE_RELEASE	0x1f4814
IOCTL_TAPE_RESERVE	0x1f4810
IOCTL_TAPE_SET_DRIVE_PARAMS	0x1fc018
IOCTL_TAPE_SET_MEDIA_PARAMS	0x1f4020
IOCTL_TAPE_SET_POSITION	0x1f4010
IOCTL_TAPE_WRITE_MARKS	0x1fc008
IOCTL_TCP_QUERY_INFORMATION_EX	0x120003
IOCTL_TDI_ACCEPT	0x210000
IOCTL_TDI_ACTION	0x210036
IOCTL_TDI_ASSOCIATE_ADDRESS	0x21002c
IOCTL_TDI_CONNECT	0x210004
IOCTL_TDI_DISASSOCIATE_ADDRESS	0x210030
IOCTL_TDI_DISCONNECT	0x210008
IOCTL_TDI_LISTEN	0x21000c
IOCTL_TDI_MAGIC_BULLET	0x2101ff
IOCTL_TDI_QUERY_DIRECT_SENDDG_HANDLER	0x210207
IOCTL_TDI_QUERY_DIRECT_SEND_HANDLER	0x210203
IOCTL_TDI_QUERY_INFORMATION	0x210012
IOCTL_TDI_RECEIVE	0x210016
IOCTL_TDI_RECEIVE_DATAGRAM	0x21001a
IOCTL_TDI_SEND	0x21001d
IOCTL_TDI_SEND_DATAGRAM	0x210021
IOCTL_TDI_SET_EVENT_HANDLER	0x210024
IOCTL_TDI_SET_INFORMATION	0x210029
IOCTL_TDI_TL_IO_CONTROL_ENDPOINT	0x210038
IOCTL_THERMAL_QUERY_INFORMATION	0x294080
IOCTL_THERMAL_SET_COOLING_POLICY	0x298084
IOCTL_USBPRINT_GET_1284_ID	0x220034
IOCTL_USBPRINT_GET_LPT_STATUS	0x220030
IOCTL_USBPRINT_SOFT_RESET	0x220040
IOCTL_USBPRINT_VENDOR_GET_COMMAND	0x22003c
IOCTL_USBPRINT_VENDOR_SET_COMMAND	0x220038
IOCTL_USB_DIAGNOSTIC_MODE_OFF	0x220404
IOCTL_USB_DIAGNOSTIC_MODE_ON	0x220400
IOCTL_USB_DIAG_IGNORE_HUBS_OFF	0x22041c
IOCTL_USB_DIAG_IGNORE_HUBS_ON	0x220418
IOCTL_USB_GET_DESCRIPTOR_FROM_NODE_CONNECTION	0x220410
IOCTL_USB_GET_HUB_CAPABILITIES	0x22043c
IOCTL_USB_GET_HUB_CAPABILITIES_EX	0x220450
IOCTL_USB_GET_NODE_CONNECTION_ATTRIBUTES	0x220440
IOCTL_USB_GET_NODE_CONNECTION_DRIVERKEY_NAME	0x220420
IOCTL_USB_GET_NODE_CONNECTION_INFORMATION	0x22040c
IOCTL_USB_GET_NODE_CONNECTION_INFORMATION_EX	0x220448
IOCTL_USB_GET_NODE_CONNECTION_NAME	0x220414
IOCTL_USB_GET_NODE_INFORMATION	0x220408
IOCTL_USB_GET_ROOT_HUB_NAME	0x220408
IOCTL_USB_HCD_DISABLE_PORT	0x220430
IOCTL_USB_HCD_ENABLE_PORT	0x220434
IOCTL_USB_HCD_GET_STATS_1	0x2203fc
IOCTL_USB_HCD_GET_STATS_2	0x220428
IOCTL_USB_HUB_CYCLE_PORT	0x220444
IOCTL_USB_RESET_HUB	0x22044c
IOCTL_USB_USER_REQUEST	0x220438
IOCTL_VIDEO_DISABLE_CURSOR	0x230424
IOCTL_VIDEO_DISABLE_POINTER	0x23043c
IOCTL_VIDEO_DISABLE_VDM	0x230004
IOCTL_VIDEO_ENABLE_CURSOR	0x230420
IOCTL_VIDEO_ENABLE_POINTER	0x230438
IOCTL_VIDEO_ENABLE_VDM	0x230000
IOCTL_VIDEO_ENUM_MONITOR_PDO	0x230018
IOCTL_VIDEO_FREE_PUBLIC_ACCESS_RANGES	0x230464
IOCTL_VIDEO_GET_BANK_SELECT_CODE	0x230454
IOCTL_VIDEO_GET_CHILD_STATE	0x230480
IOCTL_VIDEO_GET_OUTPUT_DEVICE_POWER_STATE	0x230010
IOCTL_VIDEO_GET_POWER_MANAGEMENT	0x230470
IOCTL_VIDEO_HANDLE_VIDEOPARAMETERS	0x230020
IOCTL_VIDEO_INIT_WIN32K_CALLBACKS	0x23001c
IOCTL_VIDEO_IS_VGA_DEVICE	0x230024
IOCTL_VIDEO_LOAD_AND_SET_FONT	0x230414
IOCTL_VIDEO_MAP_VIDEO_MEMORY	0x230458
IOCTL_VIDEO_MONITOR_DEVICE	0x230014
IOCTL_VIDEO_PREPARE_FOR_EARECOVERY	0x23002c
IOCTL_VIDEO_QUERY_AVAIL_MODES	0x230400
IOCTL_VIDEO_QUERY_COLOR_CAPABILITIES	0x230468
IOCTL_VIDEO_QUERY_CURRENT_MODE	0x230408
IOCTL_VIDEO_QUERY_CURSOR_ATTR	0x23042c
IOCTL_VIDEO_QUERY_CURSOR_POSITION	0x230434
IOCTL_VIDEO_QUERY_DISPLAY_BRIGHTNESS	0x230498
IOCTL_VIDEO_QUERY_NUM_AVAIL_MODES	0x230404
IOCTL_VIDEO_QUERY_POINTER_ATTR	0x230444
IOCTL_VIDEO_QUERY_POINTER_CAPABILITIES	0x230450
IOCTL_VIDEO_QUERY_POINTER_POSITION	0x23044c
IOCTL_VIDEO_QUERY_PUBLIC_ACCESS_RANGES	0x230460
IOCTL_VIDEO_QUERY_SUPPORTED_BRIGHTNESS	0x230494
IOCTL_VIDEO_REGISTER_VDM	0x230008
IOCTL_VIDEO_RESET_DEVICE	0x230410
IOCTL_VIDEO_RESTORE_HARDWARE_STATE	0x230204
IOCTL_VIDEO_SAVE_HARDWARE_STATE	0x230200
IOCTL_VIDEO_SET_BANK_POSITION	0x230490
IOCTL_VIDEO_SET_CHILD_STATE_CONFIGURATION	0x230488
IOCTL_VIDEO_SET_COLOR_LUT_DATA	0x23047c
IOCTL_VIDEO_SET_COLOR_REGISTERS	0x23041c
IOCTL_VIDEO_SET_CURRENT_MODE	0x23040c
IOCTL_VIDEO_SET_CURSOR_ATTR	0x230428
IOCTL_VIDEO_SET_CURSOR_POSITION	0x230430
IOCTL_VIDEO_SET_DISPLAY_BRIGHTNESS	0x23049c
IOCTL_VIDEO_SET_OUTPUT_DEVICE_POWER_STATE	0x23000c
IOCTL_VIDEO_SET_PALETTE_REGISTERS	0x230418
IOCTL_VIDEO_SET_POINTER_ATTR	0x230440
IOCTL_VIDEO_SET_POINTER_POSITION	0x230448
IOCTL_VIDEO_SET_POWER_MANAGEMENT	0x23046c
IOCTL_VIDEO_SHARE_VIDEO_MEMORY	0x230474
IOCTL_VIDEO_SWITCH_DUALVIEW	0x23048c
IOCTL_VIDEO_UNMAP_VIDEO_MEMORY	0x23045c
IOCTL_VIDEO_UNSHARE_VIDEO_MEMORY	0x230478
IOCTL_VIDEO_USE_DEVICE_IN_SESSION	0x230028
IOCTL_VIDEO_VALIDATE_CHILD_STATE_CONFIGURATION	0x230484
IOCTL_VOLSNAP_FLUSH_AND_HOLD_WRITES	0x53c000
IOCTL_VOLUME_ALLOCATE_BC_STREAM	0x56c040
IOCTL_VOLUME_BC_VERSION	0x1
IOCTL_VOLUME_FREE_BC_STREAM	0x56c044
IOCTL_VOLUME_GET_BC_PROPERTIES	0x56403c
IOCTL_VOLUME_GET_GPT_ATTRIBUTES	0x560038
IOCTL_VOLUME_GET_VOLUME_DISK_EXTENTS	0x560000
IOCTL_VOLUME_IS_CLUSTERED	0x560030
IOCTL_VOLUME_IS_DYNAMIC	0x560048
IOCTL_VOLUME_IS_IO_CAPABLE	0x560014
IOCTL_VOLUME_IS_OFFLINE	0x560010
IOCTL_VOLUME_IS_PARTITION	0x560028
IOCTL_VOLUME_LOGICAL_TO_PHYSICAL	0x560020
IOCTL_VOLUME_OFFLINE	0x56c00c
IOCTL_VOLUME_ONLINE	0x56c008
IOCTL_VOLUME_PHYSICAL_TO_LOGICAL	0x560024
IOCTL_VOLUME_PREPARE_FOR_CRITICAL_IO	0x56c04c
IOCTL_VOLUME_PREPARE_FOR_SHRINK	0x56c05c
IOCTL_VOLUME_QUERY_ALLOCATION_HINT	0x564052
IOCTL_VOLUME_QUERY_FAILOVER_SET	0x560018
IOCTL_VOLUME_QUERY_MINIMUM_SHRINK_SIZE	0x564058
IOCTL_VOLUME_QUERY_VOLUME_NUMBER	0x56001c
IOCTL_VOLUME_READ_PLEX	0x56402e
IOCTL_VOLUME_SET_GPT_ATTRIBUTES	0x560034
IOCTL_VOLUME_SUPPORTS_ONLINE_OFFLINE	0x560004
IOCTL_VOLUME_UPDATE_PROPERTIES	0x560054
IOCTL_WAIT_ON_DEVICE_EVENT	0x80002008
IOCTL_WMP_DEVICE_CAN_SYNC	0x32504d57
IOCTL_WMP_METADATA_ROUND_TRIP	0x31504d57
IOCTL_WPD_MESSAGE_READWRITE_ACCESS	0x40c108
IOCTL_WPD_MESSAGE_READ_ACCESS	0x404108
IOCTL_WRITE_REGISTERS	0x80002010
